audit_id,sufficient,subject_points,object_points,pair_scale_m,center_dz_norm,bbox_gap_norm,xy_bbox_gap_norm,xy_overlap_ratio,local_object_points,support_gap_norm,surface_p02_norm,surface_p10_norm,subject_vertical_aspect
PV-0331,True,595,1800,1.728138705534617,-0.1603658890993161,1.0234355432280886,1.0234355432280886,0.0,0,,1.0632053086782702,1.0917026851206668,1.5235193296514946
PV-0332,True,441,1800,1.2575302605207321,-0.029247407521446053,0.0,0.0,0.06835606759257783,10,,0.12386088886130965,0.21669970701243177,0.35690963692630906
PV-0333,True,1800,184,4.037015019084797,-0.1585329747287118,0.09060684646224668,0.0,1.0,184,-0.19830453843134052,0.13773373559788005,0.17104052310777326,0.032984408920465766
PV-0334,True,494,1800,1.8937360243345762,0.32406021331068957,0.0,0.0,0.3139309015367929,816,-0.3816793844083831,0.005343768796982517,0.04651513994674838,3.9162675450084605
PV-0335,True,394,412,1.2725877875576046,1.2505031209314235,1.148924274062167,0.0,0.5058761051857005,262,1.1474170931676517,1.193823382850081,1.2046354137930853,0.07117353001700855
PV-0336,True,1800,702,2.9460353931910173,-0.3078578085301346,0.01801091735782806,0.0,0.02524460949554038,60,-0.8757532261706661,0.05521256078802383,0.11589103736074326,1.5945494495706978
PV-0337,True,1800,1800,3.8205297979341557,-0.5810712433653581,0.4683657750732819,0.0,1.0,50,-0.6898127064537085,0.49793099307356786,0.5189377363536027,0.5354539337501238
PV-0338,True,196,469,1.329272717111865,0.12852140708280477,0.020462317212902575,0.020462317212902575,0.0,13,-0.020161701699730708,0.10813732576586335,0.16578641635589234,0.7362349735845486
PV-0339,True,851,1003,0.9494370752603163,-1.2428417119443835,1.8963710014098605,1.83887283148532,0.0,0,,2.0007815538995524,2.1192261920577855,0.7868032391447032
PV-0340,True,1800,1524,3.542100708073481,-0.47676227729800813,0.016939100535239594,0.0,0.4055081650150803,1482,-0.7221829108837785,0.04918166134016303,0.14300127943265845,0.05076385881636557
PV-0341,True,106,1800,1.2684978663753719,0.03905800814751916,0.0,0.0,1.0,104,-0.12341447640533403,0.0,0.03581084072266137,0.2426462504122893
PV-0342,True,1800,1496,2.734804749306804,0.5195862704129701,0.0,0.0,0.7287408087565503,1454,-0.3217779990410851,0.05532849116696431,0.06837883411996952,0.7499999999999999
PV-0343,True,439,1800,3.891340721311256,0.3356593764320552,0.20167828925803252,0.0652261053908617,0.0,8,,0.2604207492656492,0.2923437148589129,0.7001796531816242
PV-0344,True,1800,1800,3.3347811491525947,-0.1889179444834304,0.06959527765681879,0.06959527765681879,0.0,0,,0.1374281910633936,0.22723865849891994,0.11684530175459064
PV-0345,True,614,257,0.9407517666402999,-0.25716029305369403,0.7666113338410117,0.7666113338410117,0.0,0,,1.0455423332213643,1.1212358638751703,0.6487212321891791
PV-0346,True,261,479,0.7491355888687394,-1.041200033198087,0.745176451759539,0.0,0.02639309573692639,13,-1.5083174485226367,0.7648922730240907,0.8029206553731187,1.9771199999999998
PV-0347,True,1147,160,1.5519612298710714,0.3866075958932587,0.2022004248302449,0.2022004248302449,0.0,0,,0.35112373287624105,0.3802665035036236,1.9909818776852612
PV-0348,True,1800,1800,3.101686035693055,-0.36109392991793965,0.004400767789815989,0.0,0.2269817405959135,246,-0.7013433903260717,0.03495696889990094,0.10170916962969755,0.039732767295597514
PV-0349,True,1592,1800,2.420855303898842,-0.4183504889238599,0.008261542921540816,0.008261542921540816,0.0,116,-0.716275771297588,0.029469266963280647,0.07222182092908101,0.9633559592500428
PV-0350,True,236,224,0.6023708667798537,0.017904252338188858,0.0,0.0,0.10044308999478528,37,-0.3807433470779376,0.0,0.07411802989241346,0.4581276086956519
PV-0351,True,1175,1800,1.643987889666527,0.6910884241552772,0.0,0.0,0.9672270620568688,533,-0.15819252783714421,0.01275933231216104,0.044027705451447456,0.8035924383655736
PV-0352,True,61,121,0.41593288098759656,-0.09616936248229162,0.17816528432194315,0.17816528432194315,0.0,0,,0.4423298206130806,0.48565947112580465,0.17647058823529435
PV-0353,True,227,1800,4.224666193830333,0.22320580058540612,0.1539529918244993,0.0,1.0,28,0.15726904079908077,0.17594124012156773,0.19464351685879006,1.67085108527831
PV-0354,True,196,110,0.5819226899249668,-1.61533484821017,5.124343397136083,5.020060699686792,0.0,0,,5.724441106237398,5.780760966266259,0.7362349735845486
PV-0355,True,194,38,0.5834611098210127,0.3941993667248133,0.2582988950866566,0.2582988950866566,0.0,0,,0.7477362865723414,0.7853684478097613,0.789016474478241
PV-0356,True,406,517,0.46056468665256234,0.0761347993369976,1.170056565456708,1.170056565456708,0.0,0,,1.3979572775811104,1.4665866739376692,0.6845472970833211
PV-0357,True,402,1546,1.926045967510501,0.041535872637247374,0.8504869550054582,0.8504869550054582,0.0,0,,0.886343452420509,0.9650346533896296,1.0971815316215217
PV-0358,True,1800,201,1.6613443237610175,-1.0473445962489694,0.5658068508471444,0.0,0.2222222222222222,158,-1.3559131287729609,0.5903755363091645,0.6267793462526017,0.4092044736842105
PV-0359,True,1800,615,4.301151751349632,0.4500515470984245,0.2554595753696027,0.0,1.0,615,0.2554595753696027,0.2354982958449975,0.2579967677602202,0.17605197982093032
PV-0360,True,1319,159,0.6266482792271624,-0.3510741308845902,0.0,0.0,0.34856244160253386,89,-0.8058284954085801,0.04076057872447419,0.17453036250427562,0.5469889622685054
PV-0361,True,1800,42,1.1376797012276443,-1.008202922810599,0.39522428175294544,0.03199494546727133,0.0,8,,0.44699126200014044,0.6917669315879692,1.7286648127152087
PV-0362,True,55,593,1.6098431516662493,-0.6087549578887003,0.0,0.0,0.012016375953235672,89,-1.4881665940687097,0.0,0.05655422456868706,3.7799733333333325
PV-0363,True,900,1800,4.102371207063136,-0.25294797755341936,0.058502750698617205,0.0,0.7101435272912365,77,-0.5939583321481955,0.10533663545823033,0.11723542557819491,2.330664565458774
PV-0364,True,455,638,0.5904173943139821,0.08630673908110031,3.3336550901361424,3.3336550901361424,0.0,0,,3.610343684899894,3.703676996143678,0.638508233338746
PV-0365,True,1800,931,2.250254824857964,-0.01777576457480753,0.0,0.0,0.5434930297018942,673,-0.22667864739816596,0.009163454974311425,0.03326751427814526,0.29257271186440675
PV-0366,True,445,1059,1.1377271724817957,0.9252086312607101,0.2255627941452776,0.0,0.8571869863640704,640,0.2201915415745319,0.2337443357019906,0.3061376214288636,2.325392972808267
PV-0367,True,1335,1800,2.052067109169254,-0.1902250166457902,0.0,0.0,0.40909090909090917,469,-0.43142698211190855,0.04578604484029759,0.06706856994565502,0.41826317898312526
PV-0368,True,142,1800,3.4279680931965735,0.2937089764628287,0.1993820891613552,0.0,1.0,0,,0.33089936893908667,0.3866969331277332,1.1418156420430057
PV-0369,True,1354,648,3.0370316015310945,0.5860986099395962,0.15950977913953066,0.0,1.0,648,0.15950977913953066,0.16255266735631638,0.17990221994756625,0.03144654088050317
PV-0370,True,693,377,0.8808058550589577,-2.640227680871102,2.7854765105707338,1.2854755470507904,0.0,0,,2.983025731057529,3.008595993895038,0.7383961001966912
PV-0371,True,800,271,0.9068005993871596,0.258502255245994,0.6073242567022924,0.6073242567022924,0.0,0,,0.6835943979049636,0.7294290496821755,1.961431376914501
PV-0372,True,1800,1800,5.632909971067758,-0.08185112177686778,0.0,0.0,1.0,1800,-0.20314022519040817,0.005852313432848495,0.01900264372983348,0.018768091385277644
PV-0373,True,395,1800,1.448295884787984,0.7318946433070708,0.19700603751854448,0.19333066049620737,0.0,0,,0.39490567613496924,0.49041527205966434,0.22795704708920136
PV-0374,True,939,1348,0.8704957421984163,0.7811640735687875,0.8618718127620932,0.7431433776343607,0.0,0,,1.1800812771377183,1.2517269403562339,0.4807955465018058
PV-0375,True,496,1037,0.7763734874274695,-2.2899674303549586,1.880538199259923,0.0,1.0,267,-2.9212087181324273,1.8505567488035968,1.905087605528167,0.8611604862600893
PV-0376,True,1800,1397,1.7045940412325404,0.39740429897911833,0.9517547870045407,0.9517547870045407,0.0,0,,0.9819789045849847,1.0394475794618039,4.072353811794875
PV-0377,True,276,947,1.1912113183900441,-0.13431705821620682,0.8214415737104351,0.8214415737104351,0.0,0,,0.823158830572377,0.8710928754767195,1.3377761195950035
PV-0378,True,284,1800,2.096907131021159,-0.4673549846352786,0.23455295312028637,0.23455295312028637,0.0,0,,0.2775110883876116,0.31809893564396413,2.347746378825784
PV-0379,True,49,1562,1.0317515108636452,0.6203043981629618,0.01779614549304657,0.0,0.4500754857072129,0,,0.14759939580689707,0.2757048514876103,0.7621524563791647
PV-0380,True,1161,1800,2.900212917437425,-0.7703693017042794,0.6653180490296304,0.0,1.0,32,-0.8243721644107823,0.7110403375333643,0.7239312343515938,0.774293627770305
PV-0381,True,1800,1188,2.190360354362062,-0.46051783122863443,0.2138369602368076,0.0,0.9202706675584952,1188,-0.8987551368337974,0.23648122089256574,0.28582697669061546,0.14179903735826382
PV-0382,True,321,1800,1.0622215465730838,1.1485362954046052,2.7619307751982105,2.70424313102491,0.0,0,,2.9940241413625577,3.072195244002597,0.2969673010456986
PV-0383,True,146,193,0.5147176908181564,-6.0183165553841285,6.715982616371026,3.4595744564644724,0.0,0,,6.936282276388505,6.985506316687114,1.1917151154399077
PV-0384,True,672,383,1.5037415474301226,-0.15960189462754248,0.0,0.0,0.0,106,-1.18369888964095,0.018652485324316268,0.051765718314404366,3.6219927532896907
PV-0385,True,1800,159,4.724332545301153,-0.14436007488048783,0.0684117802675547,0.0,1.0,159,-0.17574989737456603,0.08453737057097425,0.12128983229167518,0.018737075485539843
PV-0386,True,317,568,0.8955491871210557,-0.17866132011615798,2.000344861104467,2.000344861104467,0.0,0,,2.1026225582416442,2.1510530450788568,0.8181818181818182
PV-0387,True,1332,596,2.1419125932693475,0.4013254334939633,0.2965780219025574,0.2965780219025574,0.0,0,,0.3207994934283607,0.3356656263853611,1.045550443833785
PV-0388,True,395,1800,2.701258907885896,0.4517763907922111,0.3405819402628183,0.0,1.0,32,0.3701977611552373,0.3756789654472932,0.404505990308678,2.237891040878274
PV-0389,True,1800,48,2.294708038539716,0.16962702594954243,0.0,0.0,0.1603017929521464,34,-0.03486282291969034,0.030196126030159653,0.11240982855343261,0.2947175287467732
PV-0390,True,1800,325,1.7652832815773047,-0.6457887025256335,1.675412459871826,1.674967448398914,0.0,0,,1.8583648751599977,1.9108603074479056,4.178250685177947
PV-0391,True,201,1800,3.654081985782255,0.6946612062555017,0.6693779749652704,0.0,0.717374911995339,116,0.6803246368507007,0.6667706365738879,0.6882049543424349,0.03279721298341873
PV-0392,True,891,1800,2.298369592460722,-0.4360804299220332,0.6730665098748416,0.6730665098748416,0.0,0,,0.8620358896121318,0.8874524063004733,1.321630357142857
PV-0393,True,230,479,0.7039354962247388,0.3977637177009285,0.16495505713626948,0.0,0.9621327888706415,475,0.16495505713626948,0.15147365827014608,0.21667019410487182,0.31750033960834223
PV-0394,True,467,78,0.4124917937150978,-3.24854947520609,2.9138312271942612,0.3068203076766101,0.0,0,,3.0656750017452357,3.112538450960875,0.9503138947368422
PV-0395,True,1800,497,2.8880226549818357,-0.6297506000732668,0.5733350315461477,0.0,1.0,497,-0.7409914171928333,0.5969278114925245,0.6069754081115862,0.029536407284693013
PV-0396,True,1780,190,1.7375871802967704,-0.18416342134001346,0.12671716417842938,0.12671716417842938,0.0,0,,0.22015714972098374,0.2796034919311082,0.3006074745181987
PV-0397,True,36,100,0.27535454141366955,-0.28459127493478753,2.2429265078732423,2.2429265078732423,0.0,0,,2.306685217003836,2.3767604040799113,1.4135885922330118
PV-0398,True,1800,1800,1.728232093222309,0.3471755919549515,1.0518141951955993,1.0518141951955993,0.0,0,,1.203274750365332,1.265507675120218,1.8478260869565217
PV-0399,True,1656,1800,2.9494763753954243,0.3254815017364893,0.6300368394169378,0.6300368394169378,0.0,0,,0.8790755087436138,0.9226593029416872,1.2515197683068815
PV-0400,True,1800,234,0.9999172377090916,0.4649664816912204,0.0,0.0,0.04431550017744352,43,-0.14127745244561812,0.043061693321250455,0.1482241637810504,0.8197166096891014
PV-0401,True,855,459,0.9559731694105353,-0.6694748560721968,0.04184217850451231,0.0,1.0,459,-1.213423176630857,0.017055236619835736,0.08335441974048396,0.8787878787878787
PV-0402,True,1800,1800,5.276956797082551,-0.4453315784770556,0.35247292928915425,0.0,0.8699025669896299,0,,0.3768993690136339,0.4086479405660364,0.3603247584980316
PV-0403,True,1800,1800,4.541156387105546,0.6367992540867297,0.6022899382558592,0.0,1.0,442,0.6022899382558592,0.6147825685901345,0.6208898058288107,0.058759357137660166
PV-0404,True,1052,943,0.9162325523943402,0.29335347155873476,0.09336826645075266,0.07664473371578677,0.0,2,,0.46490906987029823,0.4974034362961309,0.832676666666667
PV-0405,True,1231,90,0.6488800464818124,-0.8897345559171578,0.01386758623383279,0.0,1.0,90,-1.4037604098611023,0.030865543515664964,0.13722921892321124,1.6578183929300971
PV-0406,True,73,96,0.35791485897165326,4.623892969280362,4.394420870519817,0.7700983472872629,0.0,0,,4.658619424279294,4.677723796036284,0.44857967032967005
PV-0407,True,1800,1800,3.0357150843094884,0.23717640819503097,0.0,0.0,1.0,1800,-0.16470583902432703,0.012896372728470011,0.060494696829177436,0.847133949044586
PV-0408,True,1800,1800,5.297332123496016,-0.18931133193479377,0.0,0.0,1.0,1800,-0.44806180633310355,0.011251866587356276,0.034763136052794956,0.025753108108108106
PV-0409,True,1800,1800,2.746467160192643,0.011115552533261902,0.0,0.0,0.5818181818181818,296,-0.3204447563604833,0.010333744007763107,0.03257411974404303,0.5407342425006515
PV-0410,True,810,1800,3.8031671333209096,0.017591916856301508,0.0,0.0,1.0,147,-0.03422552715592596,0.011917044757395209,0.02671164730076032,0.25155865648079406
PV-0411,True,460,1688,2.068401421071972,0.2715236966473047,0.0008192800404873756,0.0,0.6009115110211899,75,-0.009110610642606199,0.03446910601426358,0.0702741795544808,4.740654484132176
PV-0412,True,1800,1800,5.344847658231864,-0.044407720327527336,0.14948192727943885,0.14948192727943885,0.0,0,,0.12169173762344074,0.2241951216233561,0.3680804369154599
PV-0413,True,1800,1800,6.073654946255943,0.1142299827927636,0.003292910146686693,0.0,0.5673867684236067,174,0.0007260866873444194,0.03327352003608112,0.09620802607850697,0.39784946236559143
PV-0414,True,1800,815,2.9208185977460968,-0.30689855258101945,0.5134177114447278,0.5134177114447278,0.0,0,,0.4838986680051003,0.5298180371614598,0.07546756198347107
PV-0415,True,119,1168,1.7306138916644989,0.4275939327450275,0.0,0.0,0.45351473922902497,224,-0.09245274221514109,0.007029411055334523,0.058958416805893775,0.6235827664399096
PV-0416,True,1800,194,1.4989790493474948,0.384284557046176,0.4479763745145785,0.4479763745145785,0.0,0,,0.5617747726357384,0.6027117314171938,1.4659697777777778
PV-0417,True,170,1800,3.500155859430768,0.10710380196068378,0.0,0.0,1.0,50,-0.030676862491906924,0.01292488528292331,0.06346158780324401,1.6063109888909226
PV-0418,True,1800,207,4.307556255476582,-0.24676868668831684,0.16995618781976926,0.0,1.0,207,-0.2921602888876867,0.2223229968075334,0.2513736102291645,0.035185167230847865
PV-0419,True,1800,1426,2.3280573664081126,0.6230044074204931,0.0,0.0,0.04709013666376734,606,-0.18576372139284628,0.06811092071047264,0.08233991540454008,0.8785332243557317
PV-0420,True,147,1800,2.2102067691492984,0.042337667817394606,0.0,0.0,1.0,72,-0.025306139127212947,0.009552827742589387,0.03988501626901228,0.20758930232558162
PV-0421,True,579,625,1.0741547219515755,-1.0426803300414027,0.3131822684161578,0.07143836265150048,0.0,0,,0.6112245295948201,0.7397037062403647,1.1631190396285012
PV-0422,True,1662,1800,5.809616656365604,0.06802083913178783,0.0,0.0,1.0,77,-0.015808478499070962,0.005726208592666469,0.014757658553543704,2.001505576972901
PV-0423,True,1800,1384,3.243208858463551,0.28579565499802884,0.370647791264816,0.370647791264816,0.0,0,,0.39504534522983265,0.43157406027657663,2.483429817937749
PV-0424,True,369,1350,1.6169684374070312,-0.6184412613542407,0.0,0.0,0.8276564217082789,168,-1.4842590272501777,0.06309756426486006,0.12137528195338335,1.0098286353680426
PV-0425,True,1800,325,1.7652832815773047,-0.6457887025256335,1.675412459871826,1.674967448398914,0.0,0,,1.8583648751599977,1.9108603074479056,4.178250685177947
PV-0426,True,64,388,0.6626576772618573,0.18108897567722668,0.0,0.0,1.0,119,-0.2977458298155852,0.0,0.0,1.3566797999793638
PV-0427,True,1800,1175,3.033696744398531,-0.3230382212096475,0.006592616759380566,0.006592616759380566,0.0,307,-0.8029804180321812,0.012667182513334712,0.03684757273240223,1.156656102828883
PV-0428,True,1134,949,1.868563641184968,-0.3637874488283009,0.5446084776404281,0.5446084776404281,0.0,0,,0.7318563847583951,0.7501069010655272,0.7241900574093421
PV-0429,True,165,164,0.3668156152902875,-0.763326282547748,2.6870106459884604,2.6789970721782943,0.0,0,,2.8547140158726343,2.9027619302641687,1.9827880875579074
PV-0430,True,1736,1800,2.7480651242514167,0.24052195640016016,0.12083811153873487,0.0,1.0,230,0.120248169187772,0.13702012601913557,0.15707958127901253,1.0132149999999998
PV-0431,True,332,357,0.8814723205351491,0.1134465571639153,2.2437902410769164,2.2437902410769164,0.0,0,,2.543739255457359,2.598544105769646,0.7317073170731707
PV-0432,True,527,266,0.902360359800807,-0.09815923210495717,1.2220869449318272,1.2220869449318272,0.0,0,,1.3800106461154844,1.4593530051014734,1.2597852588663814
PV-0433,True,1800,487,4.203934969395687,-0.1719448576779266,0.008716309901736531,0.0,0.7511395057775722,487,-0.2674892947170512,0.019465612513053582,0.050001718254043835,0.025753108108108106
PV-0434,True,1800,1399,6.059023074859689,-0.06852177238318476,0.0,0.0,1.0,1399,-0.09921275304169735,0.0097085903430146,0.028893743936122956,0.016791245791245794
PV-0435,True,366,28,0.3525990061925232,0.4777948804200926,1.9896896974048361,1.9896896974048361,0.0,0,,2.264220673836637,2.335177417198167,1.1847466666666664
PV-0436,True,1800,384,4.115418244245933,-0.12214615141555468,0.060951131844428436,0.0,1.0,384,-0.1691942249061939,0.0847821483496779,0.11264859428765815,0.020763069146743394
PV-0437,True,252,278,0.9135862626836659,0.9194534050156294,2.164197889997328,2.1491902538097696,0.0,0,,2.4253536484412797,2.463281179007238,0.3438316600192546
PV-0438,True,1027,418,2.3236390827925573,-0.01721437735154974,0.0,0.0,0.008216093464269185,43,-0.8362744517382861,0.010476882758755236,0.06658885945636057,1.8296746971187492
PV-0439,True,158,1800,1.8654683555214948,0.25857527873484315,0.0,0.0,1.0,827,-0.39120039631869874,0.005691885258338202,0.026795430972867396,0.2515340691034691
PV-0440,True,294,118,0.4734445797526231,-0.4990805895876156,9.111444472115965,9.111013620443865,0.0,0,,9.173860467613327,9.274067001171636,0.9842441605263612
PV-0441,True,1641,1800,2.7786936304715635,-0.5182291362418469,0.0,0.0,1.0,178,-0.9094158392593835,0.30567447567475176,0.3298780957627933,1.763765209959848
PV-0442,True,1800,190,4.439947958800956,-0.18787810301841332,0.09837633324827473,0.0,1.0,190,-0.23177022558568516,0.13359709001209671,0.1744243802452079,0.026392288070059017
PV-0443,True,172,417,1.3136628575624192,-1.4009530599159485,1.3097107755581412,0.0,0.9792671930446535,12,-1.5703389862356525,1.3223128151433639,1.3422059579187655,1.3459598726291258
PV-0444,True,1800,987,2.4010101882814245,0.5747580775522511,0.8368494268815194,0.8368494268815194,0.0,0,,1.1465485516359093,1.1624104209909514,0.6722992805755396
PV-0445,True,176,112,0.6589869964608681,-1.7906271388316697,6.009430510770395,5.854815267820225,0.0,0,,6.178292107101165,6.253527332372132,0.5104186617405074
PV-0446,True,185,1800,2.627957616412572,0.5062771909602686,0.4233193018206719,0.029008078183568282,0.0,38,0.4375451844499919,0.45042373184512335,0.47645436452093537,0.5069011212385193
PV-0447,True,736,1335,1.426307840920567,0.7571997916683589,0.3349847085530112,0.11217774691383088,0.0,0,,0.5145960449269757,0.5897789105600446,1.002739428410672
PV-0448,True,424,542,0.6208450696973291,-0.4767670944770546,1.159161657433866,1.159161657433866,0.0,0,,1.1795721384940636,1.2437526163367931,0.7562021935027649
PV-0449,True,505,411,0.608747472340351,-0.39425215036591704,0.0,0.0,0.888888888888889,400,-1.018484721778619,0.0,0.03285746071709057,0.967691666666666
PV-0450,True,949,976,0.8783211103859578,5.237264532988039e-05,0.9072018087437956,0.9072018087437956,0.0,0,,0.9203813850261583,0.9638653818884799,0.9321981231744456
PV-0451,True,515,136,0.7600722880214001,1.5654241297197506,3.2250759210422806,2.989698285558534,0.0,0,,3.487344799959186,3.5380393722741306,0.4153001150288845
PV-0452,True,1800,1177,2.6073811732996566,-0.14365064986873483,0.0,0.0,0.4628842719280289,582,-0.2815528191725694,0.015169480125885126,0.07940343152227117,0.046366435897435915
PV-0453,True,685,524,0.8906920826166531,0.48003233479287477,0.0,0.0,0.776301703239967,445,-0.06244582284441212,0.00027752718095837574,0.08885343377587436,0.5488012289296608
PV-0454,True,312,1800,1.8792353905046273,0.5869035915207155,0.10631419619356518,0.0,0.6068932722722105,1034,0.1021171275134771,0.1058563688623537,0.1252577650303771,0.02613894117647061
PV-0455,True,1800,131,1.917828245132922,-0.04698100584797422,0.0,0.0,1.0,131,-0.28317739160336514,0.0,0.038903198506001005,0.27076212499999996
PV-0456,True,1800,744,5.250369641665172,-0.09118976999268064,0.0,0.0,1.0,744,-0.11771224545706249,0.01725181472117911,0.04625295757256678,0.015000590071062442
PV-0457,True,70,1800,3.5360431308185074,0.20989633682103825,0.10395800797681723,0.0,1.0,0,,0.17134575412763642,0.2307418502591351,0.9242504863592794
PV-0458,True,1800,1190,1.9470355864527007,-0.6060495289404747,0.28518741201420206,0.0,0.6809740425531915,875,-1.0427465291987466,0.28250653815686655,0.3393507400027102,0.5172401432432824
PV-0459,True,1800,839,1.4481089969436456,0.5386334879807079,0.07565364225429466,0.07565364225429466,0.0,7,,0.07581687849837669,0.2414722375833085,1.6232516154540446
PV-0460,True,1800,982,2.4255125723063187,-0.5359691864074256,0.3354038507345372,0.3354038507345372,0.0,0,,0.6578556085011477,0.6849329316122529,0.6129032258064515
PV-0461,True,672,806,1.8033071419972577,0.03327220227916739,0.7813210414008989,0.7813210414008989,0.0,0,,0.9683316754811271,0.9991458036235865,1.8173119921173921
PV-0462,True,772,1173,1.6599783504921577,-0.46201506168596457,0.31520025537975943,0.0,1.0,1173,-0.5558137548760511,0.3499793247950779,0.38104193581451895,0.044672212660164495
PV-0463,True,1800,62,1.672956435515649,-0.01195488392609307,1.2847948459471545,1.2847948459471545,0.0,0,,1.3379486596009953,1.3654384418833663,1.864542345568487
PV-0464,True,1800,249,1.1597937785715977,-0.2672565638192592,0.0,0.0,1.0,249,-0.5995471029827342,0.02547313216356615,0.07142612732697778,0.23529411764705885
PV-0465,True,703,653,0.976871138836484,1.3512529416850254,2.0327364693612937,1.7540704444457333,0.0,0,,2.358066334329694,2.4165713307773165,0.4312651784432386
PV-0466,True,254,1800,3.9646656952192934,0.5615013146466228,0.3445435517166458,0.0,1.0,61,0.3748109208279177,0.30402136124491147,0.4026181273394391,1.0775813792051314
PV-0467,True,1800,821,4.2735806535742435,0.5637041149522203,0.5492038621143166,0.0,1.0,821,0.5492038621143166,0.552179799965974,0.5595160989550956,0.014075756500399704
PV-0468,True,106,128,0.6427027628185118,0.04796151780151044,0.45950569545535735,0.45950569545535735,0.0,0,,0.5037168807963311,0.5157580785570891,1.5111733333333326
PV-0469,True,163,93,0.6891235799417017,1.4801409060567767,0.4635020809702404,0.1646645729487297,0.0,0,,0.5831297165581308,0.6204927137635825,1.1014392861170685
PV-0470,True,1155,757,1.34826121262477,-0.4290118224746246,2.786215637890521,2.786215637890521,0.0,0,,2.906837650311126,2.9514287832863406,0.15322444444444452
PV-0471,True,145,140,0.9122224322770138,1.4562117231475944,1.2641653605486087,0.0,0.5280234566220007,41,1.1988304182240361,1.1916297034573728,1.2497417955707522,0.27173183243472704
PV-0472,True,397,134,0.8009648899969989,-0.05109587262951484,1.7782285318144089,1.7782285318144089,0.0,0,,2.1509125212795017,2.225552725850244,0.4795757419354837
PV-0473,True,1800,151,2.1787639217438173,0.5342038154681973,0.01835903357899613,0.01835903357899613,0.0,13,-0.23885102686273946,0.5474812363233515,0.5983873820643991,0.9805206285135597
PV-0474,True,204,1800,2.9055141308835473,-0.7431929093194097,0.6286195136984534,0.0,1.0,189,-0.8532271427109299,0.653970957360247,0.6735948127869559,1.2619832766295673
PV-0475,True,158,1734,0.7384657986028254,-0.05713873287000261,0.054166354184147544,0.054166354184147544,0.0,30,-0.44412158372197547,0.037891824135731327,0.13632140368657733,1.4212794665283348
PV-0476,True,133,730,0.541587912651524,3.4904120934772878,3.176206822064249,0.2446177193124386,0.0,0,,3.19398352285122,3.2304598859878877,1.3664780837055115
PV-0477,True,1800,1800,3.5783182500437207,-0.49349635124780306,0.40200215282204826,0.0,0.8067061835782681,55,-0.6047563041586812,0.43752067194999983,0.4528254795129511,1.007573743467434
PV-0478,True,672,64,1.2930277901240608,0.5258974363843771,0.5811462396845363,0.5811462396845363,0.0,0,,0.6099496978515067,0.6383337543898636,2.5150225141968274
PV-0479,True,1800,1800,4.628829203159411,-0.14984069827562266,0.0,0.0,1.0,1800,-0.29232188542978327,0.025489772681143334,0.07038931035620564,0.025753108108108106
PV-0480,True,1800,1800,3.6239649474396938,0.04025287278318177,0.14900806377321787,0.14900806377321787,0.0,0,,0.40401734089290076,0.4258534164813536,0.8846153846153845
PV-0481,True,1800,115,2.6719978376768596,0.022455107992215433,0.0,0.0,1.0,115,-0.40771491078270444,0.0314951577261417,0.049774048404006795,0.3495476310088914
PV-0482,True,1800,285,1.8825547818093542,0.4355782938820429,0.0,0.0,0.6381989530932423,278,-0.41433057222926023,0.08722058366677561,0.12364468933648953,1.936771728655353
PV-0483,True,119,1128,1.6958270924116259,-0.37739696627317093,1.1846442003270736,1.1846442003270736,0.0,0,,1.257905308671618,1.2908673849295604,0.5613990351077739
PV-0484,True,374,1800,1.3400987102324011,-0.0475718687834154,0.0,0.0,0.9751242915609919,352,-0.7885648362550371,0.0,0.021940749630649323,3.766212472188907
PV-0485,True,144,1800,2.2495952207036907,-0.5778817398062173,0.0,0.0,0.06424514301900396,21,-0.4818856254775033,0.16151473175474315,0.21185137927937805,0.5225903866248699
PV-0486,True,183,986,0.9186096510469342,-1.4075891740592392,0.8600912058295451,0.24530857012353194,0.0,0,,0.8660493780902864,0.9024916820964908,1.149860289597331
PV-0487,True,1328,1286,2.907721255811615,0.08253886080734732,0.39637768523111794,0.39637768523111794,0.0,0,,0.4537514890980714,0.4786528762776081,0.5066666666666667
PV-0488,True,336,79,0.5555500031171241,-3.0790837735615404,5.546687288928378,5.078925464554395,0.0,0,,6.146060636771056,6.191285158804846,1.8454131342528144
