candidate_id,cv_or_group_key,class_pair,predicate_label,original_C_e,repair_role,support_score_proxy,upright_score_proxy,lying_score_proxy,pose_proxy_state
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::10->1::support_contact::2::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::10->1::support_contact,couch table->floor,lying on,0,abstain_single_subtype_class_pair,0.563422,0.292973,0.743543,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::100->1::support_contact::5::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::100->1::support_contact,lamp->floor,standing on,1,abstain_single_subtype_class_pair,0.480049,0.819549,0.195738,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::100->1::support_contact::5::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::100->1::support_contact,lamp->floor,lying on,0,abstain_single_subtype_class_pair,0.480049,0.819549,0.195738,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::11->5::support_contact::3::lying_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::11->5::support_contact,pillow->bench,lying on,1,abstain_single_subtype_class_pair,0.491142,0.547756,0.437386,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::11->5::support_contact::3::standing_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::11->5::support_contact,pillow->bench,standing on,0,abstain_single_subtype_class_pair,0.491142,0.547756,0.437386,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::17->8::support_contact::1::lying_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::17->8::support_contact,pillow->sofa,lying on,1,abstain_single_subtype_class_pair,0.386715,0.287151,0.756553,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::17->8::support_contact::1::standing_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::17->8::support_contact,pillow->sofa,standing on,0,abstain_single_subtype_class_pair,0.386715,0.287151,0.756553,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::2->1::support_contact::0::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::2->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.548463,0.429228,0.546121,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::2->1::support_contact::0::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::2->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.548463,0.429228,0.546121,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::20->1::support_contact::0::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::20->1::support_contact,bench->floor,standing on,1,abstain_single_subtype_class_pair,0.838087,0.204141,0.877516,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::20->1::support_contact::0::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::20->1::support_contact,bench->floor,lying on,0,abstain_single_subtype_class_pair,0.838087,0.204141,0.877516,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::29->5::support_contact::4::lying_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::29->5::support_contact,pillow->bench,lying on,1,abstain_single_subtype_class_pair,0.485421,0.617743,0.382684,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::29->5::support_contact::4::standing_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::29->5::support_contact,pillow->bench,standing on,0,abstain_single_subtype_class_pair,0.485421,0.617743,0.382684,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::33->8::support_contact::3::lying_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::33->8::support_contact,pillow->sofa,lying on,1,abstain_single_subtype_class_pair,0.450708,0.531267,0.451371,ambiguous_pose
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::33->8::support_contact::3::standing_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::33->8::support_contact,pillow->sofa,standing on,0,abstain_single_subtype_class_pair,0.450708,0.531267,0.451371,ambiguous_pose
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::35->3::support_contact::7::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::35->3::support_contact,vase->cabinet,standing on,1,abstain_single_subtype_class_pair,0.784952,0.797996,0.257121,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::35->3::support_contact::7::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::35->3::support_contact,vase->cabinet,lying on,0,abstain_single_subtype_class_pair,0.784952,0.797996,0.257121,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::41->39::support_contact::2::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::41->39::support_contact,picture->wall,standing on,1,abstain_single_subtype_class_pair,0.29535,0.75859,0.284193,weak_support_evidence
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::41->39::support_contact::2::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::41->39::support_contact,picture->wall,lying on,0,abstain_single_subtype_class_pair,0.29535,0.75859,0.284193,weak_support_evidence
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::42->39::support_contact::3::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::42->39::support_contact,picture->wall,standing on,1,abstain_single_subtype_class_pair,0.285494,0.745822,0.303594,weak_support_evidence
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::42->39::support_contact::3::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::42->39::support_contact,picture->wall,lying on,0,abstain_single_subtype_class_pair,0.285494,0.745822,0.303594,weak_support_evidence
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::47->1::support_contact::3::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::47->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.470414,0.47483,0.502358,ambiguous_pose
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::47->1::support_contact::3::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::47->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.470414,0.47483,0.502358,ambiguous_pose
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::48->1::support_contact::4::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::48->1::support_contact,ladder->floor,standing on,1,abstain_single_subtype_class_pair,0.589222,0.633986,0.36643,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::48->1::support_contact::4::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::48->1::support_contact,ladder->floor,lying on,0,abstain_single_subtype_class_pair,0.589222,0.633986,0.36643,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::49->1::support_contact::0::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::49->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.722978,0.259687,0.823671,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::49->1::support_contact::0::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::49->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.722978,0.259687,0.823671,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::5->1::support_contact::1::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::5->1::support_contact,bench->floor,standing on,1,abstain_single_subtype_class_pair,0.483587,0.293316,0.742788,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::5->1::support_contact::1::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::5->1::support_contact,bench->floor,lying on,0,abstain_single_subtype_class_pair,0.483587,0.293316,0.742788,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::50->1::support_contact::1::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::50->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.599771,0.794667,0.258458,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::50->1::support_contact::1::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::50->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.599771,0.794667,0.258458,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::51->1::support_contact::2::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::51->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.665585,0.727329,0.293213,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::51->1::support_contact::2::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::51->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.665585,0.727329,0.293213,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::53->1::support_contact::3::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::53->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.55399,0.785753,0.248972,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::53->1::support_contact::3::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::53->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.55399,0.785753,0.248972,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::55->1::support_contact::6::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::55->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.611912,0.296903,0.734973,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::55->1::support_contact::6::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::55->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.611912,0.296903,0.734973,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::61->58::support_contact::4::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::61->58::support_contact,plant->shelf,standing on,1,abstain_single_subtype_class_pair,0.967672,0.686345,0.324946,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::61->58::support_contact::4::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::61->58::support_contact,plant->shelf,lying on,0,abstain_single_subtype_class_pair,0.967672,0.686345,0.324946,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::62->59::support_contact::5::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::62->59::support_contact,plant->shelf,standing on,1,abstain_single_subtype_class_pair,0.982442,0.586394,0.405157,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::62->59::support_contact::5::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::62->59::support_contact,plant->shelf,lying on,0,abstain_single_subtype_class_pair,0.982442,0.586394,0.405157,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::63->1::support_contact::5::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::63->1::support_contact,decoration->floor,standing on,1,abstain_single_subtype_class_pair,0.599719,0.820817,0.199322,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::63->1::support_contact::5::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::63->1::support_contact,decoration->floor,lying on,0,abstain_single_subtype_class_pair,0.599719,0.820817,0.199322,upright_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::66->49::support_contact::6::lying_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::66->49::support_contact,item->table,lying on,1,abstain_single_subtype_class_pair,0.977581,0.5067,0.472476,ambiguous_pose
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::66->49::support_contact::6::standing_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::66->49::support_contact,item->table,standing on,0,abstain_single_subtype_class_pair,0.977581,0.5067,0.472476,ambiguous_pose
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::73->8::support_contact::4::lying_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::73->8::support_contact,pillow->sofa,lying on,1,abstain_single_subtype_class_pair,0.389142,0.313799,0.699899,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::73->8::support_contact::4::standing_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::73->8::support_contact,pillow->sofa,standing on,0,abstain_single_subtype_class_pair,0.389142,0.313799,0.699899,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::8->1::support_contact::0::standing_on::0,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::8->1::support_contact,sofa->floor,standing on,1,abstain_single_subtype_class_pair,0.512905,0.258214,0.827575,horizontal_like
official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::8->1::support_contact::0::lying_on::1,official_validation::8eabc45f-5af7-2f32-8528-640861d2a135::8->1::support_contact,sofa->floor,lying on,0,abstain_single_subtype_class_pair,0.512905,0.258214,0.827575,horizontal_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::100->1::support_contact::7::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::100->1::support_contact,lamp->floor,standing on,1,abstain_single_subtype_class_pair,0.514486,0.821353,0.196405,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::100->1::support_contact::7::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::100->1::support_contact,lamp->floor,lying on,0,abstain_single_subtype_class_pair,0.514486,0.821353,0.196405,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::2->1::support_contact::0::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::2->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.427991,0.571834,0.437761,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::2->1::support_contact::0::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::2->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.427991,0.571834,0.437761,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::20->1::support_contact::0::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::20->1::support_contact,bench->floor,standing on,1,abstain_single_subtype_class_pair,0.786248,0.147183,0.91169,horizontal_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::20->1::support_contact::0::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::20->1::support_contact,bench->floor,lying on,0,abstain_single_subtype_class_pair,0.786248,0.147183,0.91169,horizontal_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::47->1::support_contact::1::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::47->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.323463,0.323953,0.643409,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::47->1::support_contact::1::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::47->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.323463,0.323953,0.643409,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::48->1::support_contact::2::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::48->1::support_contact,ladder->floor,standing on,1,abstain_single_subtype_class_pair,0.325618,0.840447,0.211302,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::48->1::support_contact::2::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::48->1::support_contact,ladder->floor,lying on,0,abstain_single_subtype_class_pair,0.325618,0.840447,0.211302,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::49->1::support_contact::3::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::49->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.337563,0.261096,0.819968,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::49->1::support_contact::3::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::49->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.337563,0.261096,0.819968,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::50->1::support_contact::4::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::50->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.354278,0.772959,0.279627,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::50->1::support_contact::4::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::50->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.354278,0.772959,0.279627,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::51->1::support_contact::5::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::51->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.332462,0.847456,0.210702,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::51->1::support_contact::5::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::51->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.332462,0.847456,0.210702,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::53->1::support_contact::6::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::53->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.404379,0.56854,0.419957,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::53->1::support_contact::6::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::53->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.404379,0.56854,0.419957,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::55->1::support_contact::3::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::55->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.289044,0.244746,0.853152,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::55->1::support_contact::3::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::55->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.289044,0.244746,0.853152,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::60->58::support_contact::4::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::60->58::support_contact,plant->shelf,standing on,1,abstain_single_subtype_class_pair,0.488797,0.307575,0.7125,horizontal_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::60->58::support_contact::4::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::60->58::support_contact,plant->shelf,lying on,0,abstain_single_subtype_class_pair,0.488797,0.307575,0.7125,horizontal_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::62->59::support_contact::5::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::62->59::support_contact,plant->shelf,standing on,1,abstain_single_subtype_class_pair,0.497712,0.787769,0.247464,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::62->59::support_contact::5::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::62->59::support_contact,plant->shelf,lying on,0,abstain_single_subtype_class_pair,0.497712,0.787769,0.247464,upright_like
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::63->1::support_contact::6::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::63->1::support_contact,decoration->floor,standing on,1,abstain_single_subtype_class_pair,0.31039,0.813602,0.206932,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::63->1::support_contact::6::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::63->1::support_contact,decoration->floor,lying on,0,abstain_single_subtype_class_pair,0.31039,0.813602,0.206932,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::8->1::support_contact::2::standing_on::0,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::8->1::support_contact,sofa->floor,standing on,1,abstain_single_subtype_class_pair,0.342152,0.220611,0.867633,weak_support_evidence
official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::8->1::support_contact::2::lying_on::1,official_validation::8eabc461-5af7-2f32-8663-ce5a10fd97b3::8->1::support_contact,sofa->floor,lying on,0,abstain_single_subtype_class_pair,0.342152,0.220611,0.867633,weak_support_evidence
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::11->1::support_contact::1::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::11->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.457663,0.273091,0.78964,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::11->1::support_contact::1::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::11->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.457663,0.273091,0.78964,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::31->1::support_contact::2::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::31->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.49565,0.372245,0.596034,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::31->1::support_contact::2::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::31->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.49565,0.372245,0.596034,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::33->1::support_contact::3::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::33->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.483025,0.822073,0.230897,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::33->1::support_contact::3::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::33->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.483025,0.822073,0.230897,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::34->1::support_contact::4::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::34->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.486231,0.749842,0.276034,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::34->1::support_contact::4::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::34->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.486231,0.749842,0.276034,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::35->1::support_contact::5::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::35->1::support_contact,dining table->floor,standing on,1,abstain_single_subtype_class_pair,0.383345,0.173001,0.896199,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::35->1::support_contact::5::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::35->1::support_contact,dining table->floor,lying on,0,abstain_single_subtype_class_pair,0.383345,0.173001,0.896199,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::37->1::support_contact::6::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::37->1::support_contact,box->floor,standing on,1,abstain_mixed_class_pair_overflow,0.532942,0.587398,0.404328,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::37->1::support_contact::6::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::37->1::support_contact,box->floor,lying on,0,abstain_mixed_class_pair_overflow,0.532942,0.587398,0.404328,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::38->35::support_contact::7::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::38->35::support_contact,table lamp->dining table,standing on,1,abstain_single_subtype_class_pair,0.418414,0.848984,0.198277,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::38->35::support_contact::7::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::38->35::support_contact,table lamp->dining table,lying on,0,abstain_single_subtype_class_pair,0.418414,0.848984,0.198277,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::39->1::support_contact::1::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::39->1::support_contact,rack->floor,standing on,1,abstain_single_subtype_class_pair,0.406822,0.83482,0.192563,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::39->1::support_contact::1::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::39->1::support_contact,rack->floor,lying on,0,abstain_single_subtype_class_pair,0.406822,0.83482,0.192563,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::4->1::support_contact::0::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::4->1::support_contact,trash can->floor,standing on,1,abstain_single_subtype_class_pair,0.681889,0.81963,0.2238,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::4->1::support_contact::0::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::4->1::support_contact,trash can->floor,lying on,0,abstain_single_subtype_class_pair,0.681889,0.81963,0.2238,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::40->1::support_contact::2::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::40->1::support_contact,shoe->floor,standing on,1,abstain_single_subtype_class_pair,0.421638,0.252993,0.841696,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::40->1::support_contact::2::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::40->1::support_contact,shoe->floor,lying on,0,abstain_single_subtype_class_pair,0.421638,0.252993,0.841696,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::42->1::support_contact::3::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::42->1::support_contact,box->floor,standing on,1,abstain_mixed_class_pair_overflow,0.612681,0.268346,0.80139,horizontal_like
